energy,danceability,liveness,valence,acousticness,speechiness,track_name,artist_name,rating
68.0,37.0,9.0,34.0,1.0,3.0,Bad - Remastered 2009,U2,3.62
0.936,0.407,0.372,0.366,0.00113,0.0754,Make It Forever,George Clanton,3.75
49.0,76.0,21.0,88.0,67.0,3.0,Avalon,Roxy Music,3.77
71.0,80.0,34.0,85.0,44.0,4.0,Miss You - Remastered,The Rolling Stones,3.72
0.439,0.696,0.142,0.787,0.477,0.0283,It's Too Late,Carole King,3.82
26.0,47.0,12.0,46.0,88.0,3.0,You've Got a Friend,Carole King,3.82
0.192,0.391,0.103,0.039,0.936,0.0621,Things I Imagined,Solange,3.41
0.321,0.422,0.179,0.361,0.922,0.304,S McGregor (interlude),Solange,3.41
0.4589999999999999,0.664,0.467,0.356,0.214,0.0229,Down With the Clique,Solange,3.41
0.71,0.594,0.284,0.5579999999999999,0.65,0.406,Way to the Show,Solange,3.41
0.1689999999999999,0.633,0.1009999999999999,0.534,0.7,0.449,Can I Hold the Mic (interlude),Solange,3.41
0.5579999999999999,0.823,0.0821,0.674,0.397,0.0278,Stay Flo,Solange,3.41
0.368,0.6609999999999999,0.111,0.211,0.8270000000000001,0.0727,Dreams,Solange,3.41
0.506,0.6779999999999999,0.121,0.623,0.509,0.289,Nothing Without Intention (interlude),Solange,3.41
0.5529999999999999,0.8270000000000001,0.176,0.0631,0.0227,0.032,Almeda,Solange,3.41
0.159,0.493,0.162,0.38,0.8420000000000001,0.0434,Time (is),Solange,3.41
0.292,0.7240000000000001,0.231,0.524,0.291,0.253,My Skin My Logo,Solange,3.41
0.7,0.447,0.157,0.545,0.725,0.303,We Deal With the Freak'n (intermission),Solange,3.41
0.253,0.409,0.104,0.218,0.915,0.0363,Jerrod,Solange,3.41
0.625,0.863,0.166,0.456,0.1009999999999999,0.313,Binz,Solange,3.41
0.1889999999999999,0.313,0.114,0.0391,0.921,0.0471,Beltway,Solange,3.41
0.436,0.39,0.352,0.525,0.486,0.0396,Exit Scott (interlude),Solange,3.41
0.526,0.8,0.153,0.4539999999999999,0.326,0.0326,Sound of Rain,Solange,3.41
0.436,0.34,0.484,0.166,0.38,0.15,Not Screwed! (interlude),Solange,3.41
0.29,0.26,0.1119999999999999,0.0383,0.923,0.0528,I'm a Witness,Solange,3.41
0.746,0.6,0.109,0.614,0.0226,0.0355,Leave It In My Dreams,The Voidz,3.56
0.8690000000000001,0.637,0.0832,0.604,0.159,0.108,QYURRYUS,The Voidz,3.56
0.944,0.376,0.11,0.529,0.000354,0.11,Pyramid of Bones,The Voidz,3.56
0.8270000000000001,0.535,0.1169999999999999,0.649,0.0121,0.0989,Permanent High School,The Voidz,3.56
0.823,0.61,0.105,0.456,0.211,0.0323,ALieNNatioN,The Voidz,3.56
0.828,0.442,0.19,0.46,0.0011,0.0431,One of the Ones,The Voidz,3.56
0.972,0.69,0.0935,0.7440000000000001,0.00179,0.0537,All Wordz Are Made Up,The Voidz,3.56
0.447,0.389,0.12,0.41,0.8029999999999999,0.0362,Think Before You Drink,The Voidz,3.56
0.79,0.56,0.291,0.552,0.171,0.0385,Wink,The Voidz,3.56
0.974,0.2319999999999999,0.196,0.26,0.1159999999999999,0.159,My Friend The Walls,The Voidz,3.56
0.889,0.593,0.385,0.647,0.3429999999999999,0.0408,Pink Ocean,The Voidz,3.56
0.971,0.206,0.713,0.285,0.0006929999999999,0.1989999999999999,Black Hole,The Voidz,3.56
0.847,0.621,0.136,0.64,0.196,0.0297,Lazy Boy,The Voidz,3.56
0.931,0.515,0.0884,0.294,0.00175,0.0756,We're Where We Were,The Voidz,3.56
0.632,0.263,0.0829,0.0523,0.128,0.0393,Pointlessness,The Voidz,3.56
0.802,0.494,0.176,0.4529999999999999,0.0671,0.412,Not For Radio,Nas,2.76
0.71,0.442,0.618,0.508,0.0264,0.684,Cops Shot The Kid,Nas,2.76
0.7170000000000001,0.565,0.193,0.341,0.475,0.331,White Label,Nas,2.76
0.856,0.647,0.262,0.637,0.153,0.266,Bonjour,Nas,2.76
0.541,0.569,0.254,0.206,0.474,0.381,everything,Nas,2.76
0.8029999999999999,0.624,0.318,0.172,0.0453,0.218,Adam and Eve,Nas,2.76
0.667,0.626,0.22,0.285,0.0916,0.233,Simple Things,Nas,2.76
75.0,62.0,9.0,56.0,64.0,5.0,Rumour Has It,Adele,3.13
45.0,31.0,13.0,21.0,95.0,3.0,Turning Tables,Adele,3.13
68.0,61.0,13.0,47.0,0.0,3.0,Set Fire to the Rain,Adele,3.13
33.0,56.0,10.0,28.0,89.0,3.0,Someone Like You,Adele,3.13
0.528,0.813,0.125,0.131,0.0715,0.313,Sauce It Up,Lil Uzi Vert,2.99
89.0,64.0,16.0,97.0,9.0,3.0,Hungry Heart,Bruce Springsteen,3.75
54.0,59.0,31.0,59.0,18.0,3.0,The River,Bruce Springsteen,3.75
0.547,0.672,0.15,0.5529999999999999,0.0129,0.066,Make It Better (feat. Smokey Robinson),Anderson .Paak,3.51
0.877,0.731,0.0436,0.8909999999999999,0.0689,0.078,King James,Anderson .Paak,3.51
0.6759999999999999,0.465,0.0721,0.287,0.0708,0.0593,Los Ageless,St. Vincent,3.38
29.0,77.0,57.0,51.0,3.0,14.0,Killing Me Softly With His Song,Fugees,3.78
90.0,39.0,11.0,20.0,4.0,7.0,Pure Morning,Placebo,3.66
72.0,67.0,4.0,83.0,4.0,4.0,Don't Stop - 2004 Remaster,Fleetwood Mac,3.75
94.0,59.0,7.0,83.0,2.0,4.0,Go Your Own Way - 2004 Remaster,Fleetwood Mac,3.75
9.0,39.0,10.0,36.0,98.0,3.0,Songbird - 2004 Remaster,Fleetwood Mac,3.75
67.0,55.0,5.0,48.0,1.0,5.0,The Chain - 2004 Remaster,Fleetwood Mac,3.75
60.0,62.0,10.0,86.0,1.0,3.0,You Make Loving Fun - 2004 Remaster,Fleetwood Mac,3.75
0.575,0.307,0.306,0.324,0.0147,0.0497,You Let My Tyres Down,Tropical Fuck Storm,3.63
53.0,93.0,16.0,76.0,11.0,16.0,Another One Bites The Dust - Remastered 2011,Queen,3.36
67.0,43.0,10.0,61.0,6.0,8.0,Bicycle Race - Remastered 2011,Queen,3.36
76.0,52.0,7.0,58.0,16.0,5.0,You're My Best Friend - Remastered 2011,Queen,3.36
45.0,51.0,13.0,33.0,36.0,3.0,Save Me - Remastered 2011,Queen,3.36
76.0,60.0,35.0,72.0,71.0,4.0,Crazy Little Thing Called Love - Remastered 2011,Queen,3.36
46.0,27.0,12.0,17.0,38.0,3.0,We Are The Champions - Remastered 2011,Queen,3.36
42.0,50.0,11.0,22.0,13.0,7.0,Madness,Muse,2.35
0.231,0.336,0.188,0.429,0.942,0.0497,raindrops (an angel cried),Ariana Grande,3.22
0.759,0.795,0.0805,0.855,0.0793,0.0528,blazed (feat. Pharrell Williams),Ariana Grande,3.22
0.547,0.877,0.0279999999999999,0.687,0.0122,0.18,the light is coming (feat. Nicki Minaj),Ariana Grande,3.22
0.485,0.831,0.118,0.622,0.375,0.15,R.E.M,Ariana Grande,3.22
0.6579999999999999,0.602,0.237,0.268,0.0233,0.0558,God is a woman,Ariana Grande,3.22
0.4589999999999999,0.721,0.212,0.46,0.248,0.032,sweetener,Ariana Grande,3.22
0.603,0.847,0.106,0.735,0.107,0.0397,successful,Ariana Grande,3.22
0.614,0.71,0.0974,0.6579999999999999,0.186,0.0431,everytime,Ariana Grande,3.22
0.6559999999999999,0.568,0.213,0.364,0.0211,0.0433,breathin,Ariana Grande,3.22
0.713,0.6990000000000001,0.294,0.354,0.04,0.0594,no tears left to cry,Ariana Grande,3.22
0.818,0.7609999999999999,0.11,0.348,0.0579999999999999,0.0978,borderline (feat. Missy Elliott),Ariana Grande,3.22
0.524,0.597,0.1119999999999999,0.0549,0.216,0.0537,better off,Ariana Grande,3.22
0.4539999999999999,0.708,0.073,0.24,0.0217,0.0395,goodnight n go,Ariana Grande,3.22
0.31,0.652,0.182,0.304,0.43,0.0509,pete davidson,Ariana Grande,3.22
0.449,0.604,0.0932,0.528,0.657,0.0353,get well soon,Ariana Grande,3.22
51.0,58.0,6.0,61.0,1.0,3.0,Hotel California - 2013 Remaster,Eagles,3.29
43.0,65.0,11.0,65.0,38.0,3.0,New Kid in Town - 2013 Remaster,Eagles,3.29
17.0,43.0,11.0,14.0,42.0,4.0,Wasted Time - 2013 Remaster,Eagles,3.29
28.0,55.0,16.0,30.0,47.0,3.0,The Last Resort - 2013 Remaster,Eagles,3.29
10.0,38.0,6.0,44.0,91.0,5.0,Blowin' in the Wind,Bob Dylan,3.18
0.272,0.569,0.23,0.461,0.895,0.0357,"Don't Think Twice, It's All Right",Bob Dylan,3.18
0.602,0.851,0.733,0.6509999999999999,0.1669999999999999,0.205,Feels Like Summer,Vince Staples,3.17
0.807,0.906,0.12,0.6679999999999999,0.318,0.125,Outside!,Vince Staples,3.17
0.723,0.752,0.221,0.644,0.38,0.0717,Don't Get Chipped,Vince Staples,3.17
0.8370000000000001,0.772,0.585,0.27,0.0524,0.213,Relay,Vince Staples,3.17
0.947,0.754,0.195,0.7859999999999999,0.54,0.204,New earlsweatshirt - Interlude,Vince Staples,3.17
0.7,0.912,0.444,0.484,0.299,0.0663,Run the Bands,Vince Staples,3.17
0.5539999999999999,0.953,0.106,0.457,0.616,0.076,FUN!,Vince Staples,3.17
0.8079999999999999,0.845,0.424,0.526,0.0862,0.2189999999999999,No Bleedin,Vince Staples,3.17
0.41,0.908,0.144,0.376,0.0359,0.174,Brand New Tyga - Interlude,Vince Staples,3.17
0.391,0.589,0.932,0.721,0.7929999999999999,0.932,(562) 453-9382 - Skit,Vince Staples,3.17
0.62,0.87,0.114,0.258,0.353,0.186,Tweakin',Vince Staples,3.17
0.312,0.787,0.115,0.425,0.895,0.0383,ATTENTION,Joji,2.86
0.479,0.515,0.191,0.284,0.544,0.0261,SLOW DANCING IN THE DARK,Joji,2.86
0.648,0.6459999999999999,0.108,0.466,0.71,0.0372,TEST DRIVE,Joji,2.86
0.715,0.305,0.0906,0.29,0.105,0.0554,WANTED U,Joji,2.86
0.316,0.9,0.0853,0.8440000000000001,0.684,0.332,CAN'T GET OVER YOU (feat. Clams Casino),Joji,2.86
0.588,0.672,0.0992,0.204,0.619,0.133,YEAH RIGHT,Joji,2.86
0.242,0.44,0.11,0.0446,0.7190000000000001,0.0316,WHY AM I STILL IN LA (feat. Shlohmo & D33J),Joji,2.86
0.483,0.809,0.221,0.715,0.8,0.0487,NO FUN,Joji,2.86
0.596,0.66,0.109,0.0757,0.163,0.0358,COME THRU,Joji,2.86
0.515,0.716,0.136,0.3829999999999999,0.618,0.0305,R.I.P. (feat. Trippie Redd),Joji,2.86
0.52,0.3879999999999999,0.113,0.196,0.257,0.0593,XNXX,Joji,2.86
0.377,0.411,0.222,0.0321,0.347,0.0296,I'LL SEE YOU IN 40,Joji,2.86
0.151,0.124,0.0885,0.0832,0.983,0.0341,Intro,Snail Mail,3.25
0.695,0.483,0.102,0.294,0.00461,0.0313,Pristine,Snail Mail,3.25
0.7140000000000001,0.539,0.119,0.3989999999999999,0.0783,0.0274,Speaking Terms,Snail Mail,3.25
0.682,0.504,0.147,0.207,0.0002,0.0332,Heat Wave,Snail Mail,3.25
0.535,0.537,0.067,0.324,0.0399,0.0284,Stick,Snail Mail,3.25
0.653,0.561,0.0773,0.384,9.36e-05,0.0288,Golden Dream,Snail Mail,3.25
0.755,0.547,0.121,0.6,7.509999999999998e-05,0.0316,Full Control,Snail Mail,3.25
0.372,0.2689999999999999,0.11,0.123,0.143,0.0315,Deep Sea,Snail Mail,3.25
0.174,0.3389999999999999,0.0939,0.0721,0.913,0.0296,Anytime,Snail Mail,3.25
0.768,0.6459999999999999,0.158,0.745,0.00808,0.0277,Island In The Sun,Weezer,2.54
0.7170000000000001,0.825,0.1889999999999999,0.716,0.0252,0.0318,Just Dance,Lady Gaga,3.03
81.0,85.0,12.0,78.0,12.0,8.0,Poker Face,Lady Gaga,3.03
57.0,80.0,11.0,96.0,45.0,3.0,Water of Love,Dire Straits,3.67
87.0,73.0,32.0,92.0,6.0,3.0,Sultans of Swing,Dire Straits,3.67
45.0,49.0,54.0,55.0,17.0,3.0,Starman - 2012 Remaster,David Bowie,2.78
56.0,44.0,21.0,50.0,5.0,12.0,Ziggy Stardust - 2012 Remaster,David Bowie,2.78
74.0,59.0,18.0,29.0,51.0,3.0,Frozen,Madonna,3.71
60.0,54.0,8.0,64.0,4.0,5.0,Let's Get It On,Marvin Gaye,3.88
74.0,27.0,63.0,42.0,5.0,4.0,21 Guns,Green Day,2.64
0.551,0.815,0.216,0.168,0.0737,0.0936,Higher We Go - Intro,Migos,3.08
0.6759999999999999,0.7809999999999999,0.0783,0.3279999999999999,0.25,0.0596,Supastars,Migos,3.08
0.588,0.936,0.139,0.238,0.0146,0.136,Narcos,Migos,3.08
0.774,0.804,0.217,0.493,0.044,0.0638,BBO (Bad Bitches Only),Migos,3.08
0.716,0.924,0.201,0.254,0.0716,0.165,Auto Pilot,Migos,3.08
0.628,0.909,0.108,0.406,0.0739,0.201,Walk It Talk It,Migos,3.08
0.3329999999999999,0.8909999999999999,0.126,0.381,0.0348,0.175,Emoji A Chain,Migos,3.08
0.723,0.85,0.0876,0.8170000000000001,0.23,0.205,CC,Migos,3.08
0.816,0.815,0.159,0.498,0.00299,0.2689999999999999,Stir Fry,Migos,3.08
0.331,0.69,0.128,0.215,0.215,0.131,Too Much Jewelry,Migos,3.08
0.601,0.635,0.1119999999999999,0.515,0.272,0.144,Gang Gang,Migos,3.08
0.58,0.833,0.272,0.419,0.0317,0.0824,White Sand,Migos,3.08
0.6990000000000001,0.868,0.166,0.372,0.0458,0.0782,Crown the Kings,Migos,3.08
0.512,0.95,0.1159999999999999,0.3229999999999999,0.00823,0.402,Flooded,Migos,3.08
0.46,0.892,0.147,0.093,0.0256,0.0997,Beast,Migos,3.08
0.8540000000000001,0.764,0.426,0.444,0.256,0.0651,Open It Up,Migos,3.08
0.515,0.8959999999999999,0.317,0.174,0.0338,0.183,MotorSport,Migos,3.08
0.5770000000000001,0.873,0.0785,0.183,0.141,0.188,Movin' Too Fast,Migos,3.08
0.68,0.8,0.136,0.341,0.0399,0.0616,Work Hard,Migos,3.08
0.3379999999999999,0.7959999999999999,0.165,0.474,0.104,0.315,Notice Me,Migos,3.08
0.51,0.72,0.0992,0.0717,0.021,0.12,Too Playa,Migos,3.08
0.7240000000000001,0.82,0.23,0.2789999999999999,0.34,0.0435,Made Men,Migos,3.08
0.4379999999999999,0.815,0.104,0.144,0.00265,0.0744,Top Down On Da NAWF,Migos,3.08
0.545,0.713,0.11,0.2769999999999999,0.1369999999999999,0.0762,Culture National Anthem - Outro,Migos,3.08
59.0,45.0,8.0,20.0,5.0,3.0,Paradise,Coldplay,2.55
74.0,43.0,33.0,9.0,2.0,4.0,Charlie Brown,Coldplay,2.55
73.0,43.0,17.0,31.0,0.0,4.0,Every Teardrop Is a Waterfall,Coldplay,2.55
81.0,58.0,22.0,87.0,3.0,4.0,Message In A Bottle,The Police,3.62
34.0,51.0,21.0,27.0,0.0,5.0,Walking On The Moon,The Police,3.62
0.5720000000000001,0.6629999999999999,0.171,0.494,0.322,0.102,BROKEN GIRLS,Saba,3.59
0.497,0.902,0.109,0.4629999999999999,0.0192,0.266,LIFE,Saba,3.59
0.532,0.643,0.111,0.299,0.732,0.374,CALLIGRAPHY,Saba,3.59
0.442,0.542,0.124,0.321,0.579,0.369,FIGHTER,Saba,3.59
0.647,0.7090000000000001,0.526,0.527,0.152,0.2689999999999999,SMILE,Saba,3.59
0.382,0.787,0.092,0.392,0.0102,0.45,LOGOUT,Saba,3.59
0.57,0.633,0.143,0.564,0.0605,0.159,GREY,Saba,3.59
0.3929999999999999,0.6779999999999999,0.0897,0.0975,0.346,0.0738,HEAVEN ALL AROUND ME,Saba,3.59
28.0,30.0,17.0,33.0,80.0,3.0,Tom Traubert's Blues (Four Sheets To The Wind In Copenhagen),Tom Waits,3.8
36.0,38.0,29.0,24.0,71.0,4.0,Tears In The Morning - Remastered 2009,The Beach Boys,3.76
0.28,0.512,0.087,0.545,0.8109999999999999,0.0441,Intro,J. Cole,2.5
0.782,0.831,0.113,0.1989999999999999,0.21,0.15,KOD,J. Cole,2.5
0.487,0.825,0.0868,0.372,0.0299,0.233,Photograph,J. Cole,2.5
0.5429999999999999,0.74,0.372,0.337,0.185,0.3989999999999999,The Cut Off (feat. kiLL edward),J. Cole,2.5
0.497,0.7190000000000001,0.0898,0.345,0.115,0.6809999999999999,ATM,J. Cole,2.5
0.385,0.8690000000000001,0.0931,0.596,0.135,0.297,Motiv8,J. Cole,2.5
0.527,0.8290000000000001,0.631,0.473,0.482,0.367,Kevin’s Heart,J. Cole,2.5
0.5670000000000001,0.675,0.175,0.6579999999999999,0.19,0.263,BRACKETS,J. Cole,2.5
0.472,0.5479999999999999,0.119,0.138,0.626,0.477,Once an Addict - Interlude,J. Cole,2.5
0.652,0.716,0.11,0.494,0.102,0.3979999999999999,FRIENDS (feat. kiLL edward),J. Cole,2.5
0.626,0.72,0.0728,0.182,0.0607,0.397,Window Pain - Outro,J. Cole,2.5
0.648,0.6779999999999999,0.182,0.635,0.147,0.445,1985 - Intro to “The Fall Off”,J. Cole,2.5
81.0,49.0,12.0,25.0,4.0,8.0,Dog Days Are Over,Florence + The Machine,3.51
55.0,52.0,17.0,52.0,83.0,3.0,Ruby Tuesday,The Rolling Stones,3.62
0.8270000000000001,0.444,0.0729,0.244,0.000824,0.0303,Silhouettes,American Football,3.37
0.768,0.481,0.122,0.551,0.00754,0.0332,Uncomfortably Numb (feat. Hayley Williams),American Football,3.37
0.613,0.623,0.143,0.745,0.638,0.0309,UFOF,Big Thief,3.49
57.0,54.0,9.0,73.0,1.0,16.0,So Lonely,The Police,3.62
75.0,62.0,5.0,66.0,4.0,36.0,Roxanne,The Police,3.62
63.0,76.0,4.0,93.0,35.0,31.0,Can't Stand Losing You,The Police,3.62
0.8240000000000001,0.6859999999999999,0.191,0.49,0.00029,0.0288,Truth Hits Everybody,The Police,3.62
0.43,0.555,0.0869,0.2739999999999999,0.462,0.0295,Slow Burn,Kacey Musgraves,3.5
0.8079999999999999,0.6990000000000001,0.1669999999999999,0.794,0.579,0.0296,Lonely Weekend,Kacey Musgraves,3.5
0.614,0.6890000000000001,0.178,0.411,0.252,0.0306,Butterflies,Kacey Musgraves,3.5
0.536,0.503,0.111,0.21,0.642,0.0259,"Oh, What A World",Kacey Musgraves,3.5
0.147,0.557,0.176,0.482,0.903,0.103,Mother,Kacey Musgraves,3.5
0.631,0.623,0.0931,0.273,0.266,0.0352,Love Is A Wild Thing,Kacey Musgraves,3.5
0.429,0.447,0.105,0.074,0.718,0.0279999999999999,Space Cowboy,Kacey Musgraves,3.5
0.657,0.642,0.111,0.6579999999999999,0.249,0.0333,Happy & Sad,Kacey Musgraves,3.5
0.616,0.677,0.0427,0.736,0.173,0.032,Velvet Elvis,Kacey Musgraves,3.5
0.653,0.669,0.0826,0.528,0.11,0.0269,Wonder Woman,Kacey Musgraves,3.5
0.674,0.725,0.0531,0.773,0.0325,0.0363,High Horse,Kacey Musgraves,3.5
0.555,0.611,0.11,0.413,0.0952,0.0274,Golden Hour,Kacey Musgraves,3.5
0.1969999999999999,0.581,0.107,0.349,0.88,0.0329,Rainbow,Kacey Musgraves,3.5
39.0,53.0,9.0,16.0,65.0,3.0,Hurt,Johnny Cash,3.87
85.0,28.0,6.0,44.0,1.0,5.0,Free Bird,Lynyrd Skynyrd,3.81
47.0,37.0,7.0,5.0,54.0,8.0,School,Supertramp,3.84
36.0,48.0,30.0,32.0,47.0,4.0,Hide In Your Shell,Supertramp,3.84
41.0,66.0,8.0,83.0,86.0,7.0,Dreamer,Supertramp,3.84
42.0,40.0,7.0,23.0,10.0,5.0,Crime Of The Century,Supertramp,3.84
0.779,0.4579999999999999,0.3939999999999999,0.455,0.109,0.0448,Velvet 4 Sale,U.S. Girls,3.49
0.711,0.5820000000000001,0.222,0.63,0.0528,0.0446,Rage of Plastics,U.S. Girls,3.49
0.914,0.4539999999999999,0.495,0.356,0.173,0.0797,M.A.H.,U.S. Girls,3.49
0.872,0.7490000000000001,0.104,0.826,0.594,0.057,Rosebud,U.S. Girls,3.49
0.921,0.522,0.3389999999999999,0.285,0.00121,0.0366,Incidental Boogie,U.S. Girls,3.49
0.767,0.552,0.292,0.49,0.428,0.0526,L-Over,U.S. Girls,3.49
0.914,0.581,0.357,0.748,0.0023899999999999,0.0359,Pearly Gates,U.S. Girls,3.49
0.738,0.665,0.111,0.365,0.36,0.0337,Poem,U.S. Girls,3.49
0.8290000000000001,0.503,0.123,0.353,0.000846,0.0439,Time,U.S. Girls,3.49
0.7859999999999999,0.537,0.296,0.736,0.13,0.0802,Fishing For Fishies,King Gizzard & The Lizard Wizard,3.24
0.716,0.44,0.207,0.196,0.074,0.0606,Cyboogie,King Gizzard & The Lizard Wizard,3.24
0.579,0.475,0.674,0.475,0.0344,0.165,The Chase (feat. Kadhja Bonet),Anderson .Paak,3.34
0.7240000000000001,0.7509999999999999,0.208,0.509,0.0035299999999999,0.0734,Headlow (feat. Norelle),Anderson .Paak,3.34
0.833,0.805,0.0578,0.703,0.0859,0.12,Tints (feat. Kendrick Lamar),Anderson .Paak,3.34
0.826,0.8340000000000001,0.0932,0.8190000000000001,0.0429,0.157,Who R U?,Anderson .Paak,3.34
0.5870000000000001,0.649,0.377,0.513,0.0774,0.316,6 Summers,Anderson .Paak,3.34
0.631,0.539,0.132,0.139,0.00899,0.3929999999999999,Saviers Road,Anderson .Paak,3.34
0.6709999999999999,0.557,0.1159999999999999,0.602,0.0528,0.3,Smile/Petty (feat. Sonyae Elise),Anderson .Paak,3.34
0.932,0.7959999999999999,0.3339999999999999,0.6679999999999999,0.0223,0.182,Mansa Musa (feat. Dr. Dre & Cocoa Sarai),Anderson .Paak,3.34
0.773,0.6609999999999999,0.1169999999999999,0.318,0.0012699999999999,0.0839,Brother's Keeper (feat. Pusha T),Anderson .Paak,3.34
0.6859999999999999,0.768,0.155,0.778,0.214,0.095,"Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)",Anderson .Paak,3.34
0.65,0.57,0.3389999999999999,0.174,0.0707,0.326,Trippy (feat. J. Cole),Anderson .Paak,3.34
0.518,0.727,0.0893,0.485,0.0888,0.396,Cheers (feat. Q-Tip),Anderson .Paak,3.34
0.615,0.7070000000000001,0.07,0.6459999999999999,0.0396,0.254,Sweet Chick (feat. BJ The Chicago Kid),Anderson .Paak,3.34
0.913,0.8290000000000001,0.211,0.8009999999999999,0.0263,0.109,Left To Right,Anderson .Paak,3.34
0.5539999999999999,0.61,0.166,0.244,0.0379,0.1369999999999999,Paranoid,Post Malone,2.76
0.675,0.669,0.109,0.262,0.337,0.0337,Spoil My Night (feat. Swae Lee),Post Malone,2.76
0.573,0.591,0.0968,0.257,0.192,0.0889,Rich & Sad,Post Malone,2.76
0.84,0.742,0.133,0.287,0.143,0.0471,Zack And Codeine,Post Malone,2.76
0.625,0.767,0.409,0.5770000000000001,0.597,0.0836,Takin' Shots,Post Malone,2.76
0.535,0.5870000000000001,0.131,0.14,0.1169999999999999,0.0898,rockstar (feat. 21 Savage),Post Malone,2.76
0.7609999999999999,0.5589999999999999,0.143,0.24,0.131,0.0877,Over Now,Post Malone,2.76
0.5589999999999999,0.7390000000000001,0.1119999999999999,0.439,0.58,0.1169999999999999,Psycho (feat. Ty Dolla $ign),Post Malone,2.76
0.579,0.6859999999999999,0.135,0.352,0.3339999999999999,0.0442,Better Now,Post Malone,2.76
0.56,0.792,0.0849,0.505,0.493,0.225,Ball For Me (feat. Nicki Minaj),Post Malone,2.76
0.657,0.645,0.213,0.136,0.354,0.0334,Otherside,Post Malone,2.76
0.4679999999999999,0.479,0.148,0.35,0.414,0.0274,Stay,Post Malone,2.76
0.5870000000000001,0.6509999999999999,0.149,0.317,0.135,0.0421,Blame It On Me,Post Malone,2.76
0.774,0.727,0.114,0.211,0.379,0.0588,Same Bitches (feat. G-Eazy & YG),Post Malone,2.76
0.495,0.341,0.261,0.252,0.7509999999999999,0.0446,Jonestown (Interlude),Post Malone,2.76
0.743,0.802,0.121,0.877,0.2689999999999999,0.0474,92 Explorer,Post Malone,2.76
0.654,0.67,0.071,0.4379999999999999,0.627,0.153,Candy Paint,Post Malone,2.76
0.767,0.6,0.0979,0.291,0.26,0.0868,Sugar Wraith,Post Malone,2.76
0.534,0.764,0.4039999999999999,0.647,0.546,0.0982,Orlando,Blood Orange,3.55
0.629,0.795,0.3779999999999999,0.0667,0.043,0.0745,Saint,Blood Orange,3.55
0.12,0.352,0.1169999999999999,0.0628,0.905,0.0324,Take Your Time,Blood Orange,3.55
0.2269999999999999,0.413,0.0912,0.354,0.411,0.0756,Hope,Blood Orange,3.55
0.258,0.452,0.2689999999999999,0.161,0.484,0.04,Jewelry,Blood Orange,3.55
0.414,0.2769999999999999,0.77,0.7040000000000001,0.0834,0.165,Family,Blood Orange,3.55
0.46,0.622,0.119,0.514,0.14,0.0372,Charcoal Baby,Blood Orange,3.55
0.258,0.531,0.347,0.512,0.747,0.0304,Vulture Baby,Blood Orange,3.55
0.515,0.622,0.1939999999999999,0.217,0.144,0.145,Chewing Gum,Blood Orange,3.55
0.255,0.303,0.162,0.182,0.62,0.062,Holy Will,Blood Orange,3.55
0.3989999999999999,0.53,0.109,0.497,0.589,0.127,Dagenham Dream,Blood Orange,3.55
0.481,0.657,0.105,0.161,0.799,0.0815,Nappy Wonder,Blood Orange,3.55
0.414,0.626,0.147,0.3879999999999999,0.412,0.109,Runnin’,Blood Orange,3.55
0.469,0.8959999999999999,0.108,0.6759999999999999,0.103,0.0555,Out Of Your League,Blood Orange,3.55
0.556,0.7609999999999999,0.105,0.905,0.104,0.0483,Minetta Creek,Blood Orange,3.55
0.225,0.586,0.147,0.236,0.7709999999999999,0.0528,Smoke,Blood Orange,3.55
0.424,0.113,0.193,0.127,0.0694,0.0562,The Sciences,Sleep,3.6
0.879,0.207,0.356,0.324,0.0175,0.061,Marijuanaut's Theme,Sleep,3.6
0.735,0.192,0.221,0.348,0.00112,0.0442,Sonic Titan,Sleep,3.6
0.701,0.115,0.103,0.0687,0.0216,0.0423,Antarcticans Thawed,Sleep,3.6
0.773,0.238,0.104,0.255,0.00322,0.046,Giza Butler,Sleep,3.6
0.636,0.153,0.3429999999999999,0.14,0.0054,0.04,The Botanist,Sleep,3.6
73.0,21.0,30.0,17.0,18.0,6.0,Innuendo - Remastered 2011,Queen,3.65
83.0,64.0,19.0,31.0,57.0,5.0,I'm Going Slightly Mad - Remastered 2011,Queen,3.65
40.0,69.0,6.0,55.0,37.0,3.0,These Are The Days Of Our Lives - 2011 Remaster,Queen,3.65
0.66,0.767,0.0494,0.8390000000000001,0.0928,0.0381,Not That Funny - 2015 Remaster,Fleetwood Mac,3.77
93.0,54.0,36.0,45.0,1.0,5.0,Beautiful Day,U2,3.09
64.0,52.0,17.0,32.0,39.0,2.0,Stuck In A Moment You Can't Get Out Of,U2,3.09
80.0,58.0,5.0,42.0,0.0,4.0,Elevation,U2,3.09
0.6890000000000001,0.653,0.18,0.792,0.042,0.283,A Milli,Lil Wayne,3.23
58.0,55.0,4.0,46.0,19.0,3.0,White Room,Cream,3.73
80.0,63.0,40.0,87.0,20.0,3.0,It's My Life - 1997 Remaster,Talk Talk,3.5
0.624,0.7090000000000001,0.109,0.8640000000000001,0.363,0.289,Corn Maze,Malibu Ken,3.37
0.731,0.521,0.136,0.723,0.11,0.446,Tuesday,Malibu Ken,3.37
0.6990000000000001,0.7,0.315,0.5379999999999999,0.151,0.285,Save Our Ship,Malibu Ken,3.37
